query_id;Q0;doc_id;rank;score;standard;relevance
28;Q0;DOC-01139;467;1,335122;BM25;0
28;Q0;DOC-01373;468;1,334187;BM25;0
28;Q0;DOC-01112;469;1,33407;BM25;0
28;Q0;DOC-00572;470;1,332166;BM25;0
28;Q0;DOC-01101;471;1,330927;BM25;0
28;Q0;DOC-01367;472;1,327497;BM25;0
28;Q0;DOC-00965;473;1,326665;BM25;0
28;Q0;DOC-01096;474;1,323649;BM25;0
28;Q0;DOC-01098;475;1,321698;BM25;0
28;Q0;DOC-00152;476;1,319526;BM25;0
28;Q0;DOC-00029;477;1,312372;BM25;0
28;Q0;DOC-01396;478;1,308842;BM25;0
28;Q0;DOC-00133;479;1,300287;BM25;1
28;Q0;DOC-00592;480;1,299474;BM25;0
28;Q0;DOC-01361;481;1,298294;BM25;0
28;Q0;DOC-01362;482;1,29741;BM25;0
28;Q0;DOC-01166;483;1,295795;BM25;0
28;Q0;DOC-01408;484;1,293449;BM25;0
28;Q0;DOC-00372;485;1,291843;BM25;0
28;Q0;DOC-00942;486;1,290385;BM25;0
28;Q0;DOC-00837;487;1,289403;BM25;0
28;Q0;DOC-01181;488;1,288422;BM25;0
28;Q0;DOC-00707;489;1,286466;BM25;1
28;Q0;DOC-00717;490;1,28531;BM25;0
28;Q0;DOC-01122;491;1,282716;BM25;0
28;Q0;DOC-00658;492;1,282571;BM25;0
28;Q0;DOC-00163;493;1,282484;BM25;0
28;Q0;DOC-00138;494;1,280933;BM25;0
28;Q0;DOC-00456;495;1,279665;BM25;0
28;Q0;DOC-01102;496;1,277558;BM25;0
28;Q0;DOC-01027;497;1,275811;BM25;0
28;Q0;DOC-00629;498;1,274851;BM25;0
28;Q0;DOC-00147;499;1,27198;BM25;0
28;Q0;DOC-00060;500;1,266102;BM25;0
28;Q0;DOC-01106;501;1,266102;BM25;0
28;Q0;DOC-00842;502;1,262607;BM25;0
28;Q0;DOC-01297;503;1,262329;BM25;0
28;Q0;DOC-00656;504;1,261855;BM25;0
28;Q0;DOC-00440;505;1,261563;BM25;0
28;Q0;DOC-01089;506;1,259827;BM25;1
28;Q0;DOC-01115;507;1,257334;BM25;0
28;Q0;DOC-00496;508;1,255952;BM25;0
28;Q0;DOC-00121;509;1,253166;BM25;0
28;Q0;DOC-00057;510;1,251145;BM25;0
28;Q0;DOC-01012;511;1,249914;BM25;0
28;Q0;DOC-01095;512;1,249914;BM25;0
28;Q0;DOC-00161;513;1,247629;BM25;0
28;Q0;DOC-00477;514;1,246711;BM25;0
28;Q0;DOC-00330;515;1,243966;BM25;0
28;Q0;DOC-00733;516;1,241367;BM25;0
28;Q0;DOC-00624;517;1,239416;BM25;0
28;Q0;DOC-00845;518;1,236702;BM25;0
28;Q0;DOC-00346;519;1,235334;BM25;0
28;Q0;DOC-00631;520;1,235334;BM25;0
28;Q0;DOC-00972;521;1,234134;BM25;0
28;Q0;DOC-01198;522;1,231742;BM25;0
28;Q0;DOC-01113;523;1,230549;BM25;0
28;Q0;DOC-00967;524;1,228171;BM25;0
28;Q0;DOC-01208;525;1,225801;BM25;0
28;Q0;DOC-00471;526;1,22462;BM25;0
28;Q0;DOC-01174;527;1,223441;BM25;0
28;Q0;DOC-00481;528;1,22109;BM25;0
28;Q0;DOC-01431;529;1,219918;BM25;0
28;Q0;DOC-00142;530;1,214541;BM25;0
28;Q0;DOC-01081;531;1,212932;BM25;0
28;Q0;DOC-00910;532;1,211775;BM25;0
28;Q0;DOC-00003;533;1,209469;BM25;0
28;Q0;DOC-00533;534;1,207171;BM25;0
28;Q0;DOC-00639;535;1,204882;BM25;0
28;Q0;DOC-01258;536;1,204882;BM25;0
28;Q0;DOC-00032;537;1,20033;BM25;0
28;Q0;DOC-00660;538;1,19992;BM25;0
28;Q0;DOC-01100;539;1,196064;BM25;0
28;Q0;DOC-00544;540;1,195686;BM25;0
28;Q0;DOC-00487;541;1,192446;BM25;0
28;Q0;DOC-00606;542;1,191483;BM25;0
28;Q0;DOC-01224;543;1,191328;BM25;0
28;Q0;DOC-00252;544;1,189099;BM25;1
28;Q0;DOC-01421;545;1,186878;BM25;0
28;Q0;DOC-01059;546;1,186017;BM25;0
28;Q0;DOC-01138;547;1,186017;BM25;0
28;Q0;DOC-01220;548;1,186017;BM25;0
28;Q0;DOC-00218;549;1,18246;BM25;0
28;Q0;DOC-01145;550;1,18246;BM25;0
28;Q0;DOC-00671;551;1,178076;BM25;1
28;Q0;DOC-01107;552;1,171261;BM25;0
28;Q0;DOC-01326;553;1,169644;BM25;0
28;Q0;DOC-01364;554;1,169644;BM25;0
28;Q0;DOC-01110;555;1,168031;BM25;0
28;Q0;DOC-01084;556;1,16322;BM25;0
28;Q0;DOC-01447;557;1,16322;BM25;0
28;Q0;DOC-00419;558;1,161919;BM25;0
28;Q0;DOC-01178;559;1,160035;BM25;0
28;Q0;DOC-01245;560;1,15558;BM25;0
28;Q0;DOC-00907;561;1,155289;BM25;0
28;Q0;DOC-00684;562;1,153716;BM25;1
28;Q0;DOC-01076;563;1,152147;BM25;0
28;Q0;DOC-00096;564;1,151392;BM25;0
28;Q0;DOC-00537;565;1,150582;BM25;0
28;Q0;DOC-00835;566;1,145914;BM25;0
28;Q0;DOC-00844;567;1,142822;BM25;0
28;Q0;DOC-00971;568;1,142822;BM25;0
28;Q0;DOC-01428;569;1,141283;BM25;0
28;Q0;DOC-00145;570;1,14003;BM25;0
28;Q0;DOC-00665;571;1,14003;BM25;0
28;Q0;DOC-01129;572;1,138216;BM25;0
28;Q0;DOC-00771;573;1,136689;BM25;0
28;Q0;DOC-01169;574;1,136689;BM25;0
28;Q0;DOC-00814;575;1,135166;BM25;0
28;Q0;DOC-00462;576;1,129115;BM25;0
28;Q0;DOC-01013;577;1,129115;BM25;0
28;Q0;DOC-01264;578;1,124618;BM25;0
28;Q0;DOC-00015;579;1,123127;BM25;0
28;Q0;DOC-00466;580;1,123127;BM25;0
28;Q0;DOC-00783;581;1,123127;BM25;0
28;Q0;DOC-01123;582;1,123127;BM25;0
28;Q0;DOC-01244;583;1,120157;BM25;0
28;Q0;DOC-00711;584;1,118678;BM25;0
28;Q0;DOC-00719;585;1,118678;BM25;0
28;Q0;DOC-00392;586;1,115732;BM25;0
28;Q0;DOC-01134;587;1,111341;BM25;0
28;Q0;DOC-00633;588;1,109885;BM25;0
28;Q0;DOC-00463;589;1,108433;BM25;0
28;Q0;DOC-01299;590;1,108433;BM25;0
28;Q0;DOC-00526;591;1,106985;BM25;0
28;Q0;DOC-00901;592;1,106985;BM25;0
28;Q0;DOC-01153;593;1,10554;BM25;0
28;Q0;DOC-00034;594;1,1041;BM25;0
28;Q0;DOC-00723;595;1,1041;BM25;1
28;Q0;DOC-00509;596;1,102663;BM25;0
28;Q0;DOC-01042;597;1,102663;BM25;0
28;Q0;DOC-01108;598;1,102663;BM25;0
28;Q0;DOC-01130;599;1,101229;BM25;0
28;Q0;DOC-00098;600;1,0998;BM25;0
28;Q0;DOC-00421;601;1,0998;BM25;0
28;Q0;DOC-00583;602;1,0998;BM25;0
28;Q0;DOC-00081;603;1,096952;BM25;0
28;Q0;DOC-00616;604;1,095534;BM25;0
28;Q0;DOC-01241;605;1,095534;BM25;0
28;Q0;DOC-00761;606;1,094119;BM25;0
28;Q0;DOC-01207;607;1,094119;BM25;0
28;Q0;DOC-00686;608;1,092708;BM25;0
28;Q0;DOC-00704;609;1,089896;BM25;1
28;Q0;DOC-01189;610;1,087099;BM25;0
28;Q0;DOC-00536;611;1,084317;BM25;0
28;Q0;DOC-01378;612;1,084317;BM25;0
28;Q0;DOC-00796;613;1,082931;BM25;0
28;Q0;DOC-00828;614;1,080169;BM25;0
28;Q0;DOC-00274;615;1,078794;BM25;0
28;Q0;DOC-01404;616;1,078794;BM25;0
28;Q0;DOC-00130;617;1,077422;BM25;0
28;Q0;DOC-00584;618;1,076053;BM25;0
28;Q0;DOC-00770;619;1,076053;BM25;0
28;Q0;DOC-00127;620;1,070614;BM25;0
28;Q0;DOC-00488;621;1,070614;BM25;0
28;Q0;DOC-00554;622;1,066571;BM25;0
28;Q0;DOC-00386;623;1,062558;BM25;0
28;Q0;DOC-00900;624;1,061227;BM25;0
28;Q0;DOC-00885;625;1,057254;BM25;0
28;Q0;DOC-00682;626;1,054622;BM25;0
28;Q0;DOC-00078;627;1,052003;BM25;0
28;Q0;DOC-00080;628;1,052003;BM25;0
28;Q0;DOC-00159;629;1,049397;BM25;0
28;Q0;DOC-00528;630;1,049397;BM25;0
28;Q0;DOC-01018;631;1,048099;BM25;0
28;Q0;DOC-00604;632;1,041655;BM25;0
28;Q0;DOC-00807;633;1,040376;BM25;0
28;Q0;DOC-01201;634;1,040376;BM25;0
28;Q0;DOC-00486;635;1,037827;BM25;0
28;Q0;DOC-01358;636;1,037827;BM25;0
28;Q0;DOC-00352;637;1,034027;BM25;0
28;Q0;DOC-00079;638;1,032767;BM25;0
28;Q0;DOC-01151;639;1,03151;BM25;0
28;Q0;DOC-00580;640;1,030255;BM25;0
28;Q0;DOC-00797;641;1,027756;BM25;0
28;Q0;DOC-00819;642;1,02651;BM25;0
28;Q0;DOC-00446;643;1,017877;BM25;0
28;Q0;DOC-00588;644;1,013009;BM25;0
28;Q0;DOC-00220;645;1,011799;BM25;0
28;Q0;DOC-00311;646;1,010592;BM25;0
28;Q0;DOC-01392;647;1,006989;BM25;0
28;Q0;DOC-00090;648;0,999859;BM25;0
28;Q0;DOC-00314;649;0,997504;BM25;0
28;Q0;DOC-01296;650;0,982976;BM25;1
28;Q0;DOC-01349;651;0,982467;BM25;0
28;Q0;DOC-01295;652;0,978435;BM25;0
28;Q0;DOC-00762;653;0,974556;BM25;0
28;Q0;DOC-01303;654;0,971702;BM25;0
28;Q0;DOC-00160;655;0,971204;BM25;0
28;Q0;DOC-01289;656;0,969478;BM25;0
28;Q0;DOC-00006;657;0,968983;BM25;0
28;Q0;DOC-01284;658;0,95851;BM25;0
28;Q0;DOC-01446;659;0,954192;BM25;0
28;Q0;DOC-00578;660;0,952047;BM25;0
28;Q0;DOC-00054;661;0,947787;BM25;0
28;Q0;DOC-01127;662;0,943565;BM25;0
28;Q0;DOC-00444;663;0,941468;BM25;0
28;Q0;DOC-00853;664;0,93938;BM25;0
28;Q0;DOC-00914;665;0,931121;BM25;0
28;Q0;DOC-00718;666;0,929079;BM25;0
28;Q0;DOC-01413;667;0,923005;BM25;0
28;Q0;DOC-00473;668;0,920999;BM25;0
28;Q0;DOC-01093;669;0,920999;BM25;0
28;Q0;DOC-01281;670;0,91503;BM25;0
28;Q0;DOC-00063;671;0,913058;BM25;0
28;Q0;DOC-00937;672;0,913058;BM25;0
28;Q0;DOC-00033;673;0,911094;BM25;0
28;Q0;DOC-01167;674;0,911094;BM25;0
28;Q0;DOC-01383;675;0,911094;BM25;0
28;Q0;DOC-00518;676;0,907192;BM25;0
28;Q0;DOC-00829;677;0,907192;BM25;0
28;Q0;DOC-00851;678;0,907192;BM25;0
28;Q0;DOC-00451;679;0,905253;BM25;0
28;Q0;DOC-01126;680;0,905253;BM25;1
28;Q0;DOC-01209;681;0,899487;BM25;0
28;Q0;DOC-00037;682;0,897581;BM25;0
28;Q0;DOC-00334;683;0,897581;BM25;0
28;Q0;DOC-01132;684;0,897581;BM25;0
28;Q0;DOC-01057;685;0,895683;BM25;0
28;Q0;DOC-00318;686;0,893793;BM25;0
28;Q0;DOC-00411;687;0,891911;BM25;0
28;Q0;DOC-00681;688;0,891911;BM25;1
28;Q0;DOC-00545;689;0,890037;BM25;0
28;Q0;DOC-00672;690;0,890037;BM25;0
28;Q0;DOC-01390;691;0,890037;BM25;0
28;Q0;DOC-00162;692;0,888171;BM25;0
28;Q0;DOC-00214;693;0,888171;BM25;0
28;Q0;DOC-00452;694;0,884462;BM25;0
28;Q0;DOC-01382;695;0,884462;BM25;0
28;Q0;DOC-00623;696;0,880784;BM25;0
28;Q0;DOC-00112;697;0,878957;BM25;0
28;Q0;DOC-00790;698;0,877137;BM25;0
28;Q0;DOC-00148;699;0,875324;BM25;0
28;Q0;DOC-00567;700;0,875324;BM25;0
28;Q0;DOC-00425;701;0,873519;BM25;0
28;Q0;DOC-00763;702;0,873519;BM25;0
28;Q0;DOC-00125;703;0,871722;BM25;0
28;Q0;DOC-00817;704;0,871722;BM25;0
28;Q0;DOC-01435;705;0,869932;BM25;0
28;Q0;DOC-00225;706;0,868149;BM25;0
28;Q0;DOC-00442;707;0,868149;BM25;0
28;Q0;DOC-00956;708;0,862844;BM25;0
28;Q0;DOC-01146;709;0,862844;BM25;0
28;Q0;DOC-01165;710;0,862844;BM25;0
28;Q0;DOC-01436;711;0,86109;BM25;0
28;Q0;DOC-00420;712;0,857603;BM25;0
28;Q0;DOC-00764;713;0,857603;BM25;0
28;Q0;DOC-00023;714;0,855871;BM25;0
28;Q0;DOC-00679;715;0,855871;BM25;0
28;Q0;DOC-00712;716;0,855871;BM25;0
28;Q0;DOC-01160;717;0,854145;BM25;0
28;Q0;DOC-00336;718;0,852426;BM25;0
28;Q0;DOC-00799;719;0,852426;BM25;0
28;Q0;DOC-00922;720;0,852426;BM25;0
28;Q0;DOC-00866;721;0,850714;BM25;0
28;Q0;DOC-00053;722;0,849009;BM25;0
28;Q0;DOC-00602;723;0,849009;BM25;0
28;Q0;DOC-00695;724;0,849009;BM25;1
28;Q0;DOC-00769;725;0,849009;BM25;0
28;Q0;DOC-00258;726;0,847311;BM25;0
28;Q0;DOC-01263;727;0,847311;BM25;0
28;Q0;DOC-00345;728;0,84562;BM25;0
28;Q0;DOC-00993;729;0,84562;BM25;0
28;Q0;DOC-01192;730;0,84562;BM25;0
28;Q0;DOC-01430;731;0,84562;BM25;0
28;Q0;DOC-00563;732;0,840586;BM25;0
28;Q0;DOC-00721;733;0,840586;BM25;0
28;Q0;DOC-01266;734;0,840586;BM25;0
28;Q0;DOC-00450;735;0,838921;BM25;0
28;Q0;DOC-00534;736;0,838921;BM25;0
28;Q0;DOC-00955;737;0,838921;BM25;0
28;Q0;DOC-00206;738;0,835611;BM25;0
28;Q0;DOC-00850;739;0,835611;BM25;0
28;Q0;DOC-00577;740;0,833966;BM25;0
28;Q0;DOC-00293;741;0,832328;BM25;0
28;Q0;DOC-00678;742;0,825837;BM25;0
28;Q0;DOC-00930;743;0,825837;BM25;0
28;Q0;DOC-00924;744;0,82263;BM25;0
28;Q0;DOC-00259;745;0,821035;BM25;0
28;Q0;DOC-00674;746;0,821035;BM25;1
28;Q0;DOC-00324;747;0,819447;BM25;0
28;Q0;DOC-00529;748;0,819447;BM25;0
28;Q0;DOC-00155;749;0,817865;BM25;0
28;Q0;DOC-00041;750;0,816289;BM25;0
28;Q0;DOC-00966;751;0,816289;BM25;0
28;Q0;DOC-00139;752;0,814719;BM25;0
28;Q0;DOC-01422;753;0,814719;BM25;0
28;Q0;DOC-00644;754;0,813155;BM25;0
28;Q0;DOC-00547;755;0,811597;BM25;0
28;Q0;DOC-00224;756;0,810045;BM25;0
28;Q0;DOC-01051;757;0,810045;BM25;0
28;Q0;DOC-01196;758;0,808499;BM25;0
28;Q0;DOC-01442;759;0,808499;BM25;0
28;Q0;DOC-01047;760;0,806959;BM25;0
28;Q0;DOC-01318;761;0,806959;BM25;0
28;Q0;DOC-00848;762;0,805425;BM25;0
28;Q0;DOC-00236;763;0,803896;BM25;0
28;Q0;DOC-00981;764;0,803896;BM25;0
28;Q0;DOC-00173;765;0,800857;BM25;0
28;Q0;DOC-00784;766;0,800857;BM25;0
28;Q0;DOC-00935;767;0,800857;BM25;0
28;Q0;DOC-00514;768;0,799345;BM25;0
28;Q0;DOC-01032;769;0,799345;BM25;0
28;Q0;DOC-00169;770;0,79634;BM25;0
28;Q0;DOC-01232;771;0,79634;BM25;0
28;Q0;DOC-01426;772;0,791874;BM25;0
28;Q0;DOC-00178;773;0,790397;BM25;0
28;Q0;DOC-00622;774;0,790397;BM25;0
28;Q0;DOC-01427;775;0,785997;BM25;0
28;Q0;DOC-00164;776;0,784541;BM25;1
28;Q0;DOC-00946;777;0,784541;BM25;0
28;Q0;DOC-00470;778;0,781646;BM25;0
28;Q0;DOC-00579;779;0,780206;BM25;0
28;Q0;DOC-00184;780;0,777343;BM25;0
28;Q0;DOC-00484;781;0,775919;BM25;0
28;Q0;DOC-00556;782;0,775919;BM25;0
28;Q0;DOC-00506;783;0,773087;BM25;0
28;Q0;DOC-00772;784;0,773087;BM25;0
28;Q0;DOC-00958;785;0,770275;BM25;0
28;Q0;DOC-01393;786;0,766096;BM25;0
28;Q0;DOC-00628;787;0,764713;BM25;0
28;Q0;DOC-00260;788;0,763335;BM25;0
28;Q0;DOC-00012;789;0,761962;BM25;0
28;Q0;DOC-00957;790;0,761962;BM25;0
28;Q0;DOC-00809;791;0,757873;BM25;0
28;Q0;DOC-00951;792;0,756519;BM25;0
28;Q0;DOC-00426;793;0,755171;BM25;0
28;Q0;DOC-00412;794;0,753827;BM25;0
28;Q0;DOC-00228;795;0,752488;BM25;0
28;Q0;DOC-00165;796;0,751153;BM25;0
28;Q0;DOC-00190;797;0,751153;BM25;0
28;Q0;DOC-00495;798;0,751153;BM25;0
28;Q0;DOC-01055;799;0,745863;BM25;0
28;Q0;DOC-00480;800;0,741944;BM25;0
28;Q0;DOC-00661;801;0,734228;BM25;0
28;Q0;DOC-00813;802;0,725427;BM25;1
28;Q0;DOC-00701;803;0,722951;BM25;0
28;Q0;DOC-00062;804;0,721719;BM25;0
28;Q0;DOC-00657;805;0,721719;BM25;0
28;Q0;DOC-00811;806;0,721719;BM25;0
28;Q0;DOC-00688;807;0,70608;BM25;0
28;Q0;DOC-00408;808;0,702567;BM25;0
28;Q0;DOC-01231;809;0,699089;BM25;0
28;Q0;DOC-00589;810;0,685513;BM25;0
28;Q0;DOC-01253;811;0,682201;BM25;0
28;Q0;DOC-00816;812;0,680011;BM25;0
28;Q0;DOC-00320;813;0,671389;BM25;0
28;Q0;DOC-00821;814;0,654784;BM25;0
28;Q0;DOC-01265;815;0,653774;BM25;0
28;Q0;DOC-01248;816;0,647775;BM25;0
28;Q0;DOC-00636;817;0,638981;BM25;0
28;Q0;DOC-00001;818;0,0;BM25;0
28;Q0;DOC-00007;819;0,0;BM25;0
28;Q0;DOC-00008;820;0,0;BM25;0
28;Q0;DOC-00009;821;0,0;BM25;0
28;Q0;DOC-00010;822;0,0;BM25;0
28;Q0;DOC-00011;823;0,0;BM25;0
28;Q0;DOC-00013;824;0,0;BM25;0
28;Q0;DOC-00014;825;0,0;BM25;0
28;Q0;DOC-00016;826;0,0;BM25;0
28;Q0;DOC-00019;827;0,0;BM25;0
28;Q0;DOC-00020;828;0,0;BM25;0
28;Q0;DOC-00021;829;0,0;BM25;0
28;Q0;DOC-00022;830;0,0;BM25;0
28;Q0;DOC-00024;831;0,0;BM25;0
28;Q0;DOC-00031;832;0,0;BM25;0
28;Q0;DOC-00035;833;0,0;BM25;0
28;Q0;DOC-00036;834;0,0;BM25;0
28;Q0;DOC-00038;835;0,0;BM25;0
28;Q0;DOC-00039;836;0,0;BM25;0
28;Q0;DOC-00040;837;0,0;BM25;0
28;Q0;DOC-00042;838;0,0;BM25;0
28;Q0;DOC-00043;839;0,0;BM25;0
28;Q0;DOC-00044;840;0,0;BM25;0
28;Q0;DOC-00045;841;0,0;BM25;0
28;Q0;DOC-00046;842;0,0;BM25;0
28;Q0;DOC-00048;843;0,0;BM25;0
28;Q0;DOC-00051;844;0,0;BM25;0
28;Q0;DOC-00052;845;0,0;BM25;0
28;Q0;DOC-00055;846;0,0;BM25;0
28;Q0;DOC-00056;847;0,0;BM25;0
28;Q0;DOC-00058;848;0,0;BM25;0
28;Q0;DOC-00065;849;0,0;BM25;0
28;Q0;DOC-00068;850;0,0;BM25;0
28;Q0;DOC-00069;851;0,0;BM25;0
28;Q0;DOC-00075;852;0,0;BM25;0
28;Q0;DOC-00076;853;0,0;BM25;0
28;Q0;DOC-00077;854;0,0;BM25;0
28;Q0;DOC-00082;855;0,0;BM25;0
28;Q0;DOC-00083;856;0,0;BM25;0
28;Q0;DOC-00087;857;0,0;BM25;0
28;Q0;DOC-00088;858;0,0;BM25;0
28;Q0;DOC-00089;859;0,0;BM25;0
28;Q0;DOC-00091;860;0,0;BM25;0
28;Q0;DOC-00093;861;0,0;BM25;0
28;Q0;DOC-00094;862;0,0;BM25;0
28;Q0;DOC-00099;863;0,0;BM25;0
28;Q0;DOC-00100;864;0,0;BM25;0
28;Q0;DOC-00102;865;0,0;BM25;0
28;Q0;DOC-00103;866;0,0;BM25;0
28;Q0;DOC-00104;867;0,0;BM25;0
28;Q0;DOC-00105;868;0,0;BM25;0
28;Q0;DOC-00108;869;0,0;BM25;0
28;Q0;DOC-00109;870;0,0;BM25;0
28;Q0;DOC-00110;871;0,0;BM25;0
28;Q0;DOC-00111;872;0,0;BM25;0
28;Q0;DOC-00113;873;0,0;BM25;0
28;Q0;DOC-00118;874;0,0;BM25;0
28;Q0;DOC-00141;875;0,0;BM25;0
28;Q0;DOC-00143;876;0,0;BM25;0
28;Q0;DOC-00144;877;0,0;BM25;0
28;Q0;DOC-00146;878;0,0;BM25;0
28;Q0;DOC-00149;879;0,0;BM25;0
28;Q0;DOC-00153;880;0,0;BM25;0
28;Q0;DOC-00154;881;0,0;BM25;0
28;Q0;DOC-00167;882;0,0;BM25;0
28;Q0;DOC-00168;883;0,0;BM25;0
28;Q0;DOC-00170;884;0,0;BM25;0
28;Q0;DOC-00171;885;0,0;BM25;0
28;Q0;DOC-00172;886;0,0;BM25;0
28;Q0;DOC-00181;887;0,0;BM25;0
28;Q0;DOC-00182;888;0,0;BM25;0
28;Q0;DOC-00183;889;0,0;BM25;0
28;Q0;DOC-00185;890;0,0;BM25;0
28;Q0;DOC-00186;891;0,0;BM25;0
28;Q0;DOC-00187;892;0,0;BM25;0
28;Q0;DOC-00188;893;0,0;BM25;0
28;Q0;DOC-00189;894;0,0;BM25;0
28;Q0;DOC-00191;895;0,0;BM25;0
28;Q0;DOC-00192;896;0,0;BM25;0
28;Q0;DOC-00193;897;0,0;BM25;0
28;Q0;DOC-00194;898;0,0;BM25;0
28;Q0;DOC-00195;899;0,0;BM25;0
28;Q0;DOC-00196;900;0,0;BM25;0
28;Q0;DOC-00197;901;0,0;BM25;0
28;Q0;DOC-00201;902;0,0;BM25;0
28;Q0;DOC-00204;903;0,0;BM25;0
28;Q0;DOC-00205;904;0,0;BM25;0
28;Q0;DOC-00207;905;0,0;BM25;0
28;Q0;DOC-00208;906;0,0;BM25;0
28;Q0;DOC-00209;907;0,0;BM25;0
28;Q0;DOC-00210;908;0,0;BM25;0
28;Q0;DOC-00211;909;0,0;BM25;0
28;Q0;DOC-00212;910;0,0;BM25;0
28;Q0;DOC-00217;911;0,0;BM25;0
28;Q0;DOC-00219;912;0,0;BM25;0
28;Q0;DOC-00222;913;0,0;BM25;0
28;Q0;DOC-00223;914;0,0;BM25;0
28;Q0;DOC-00226;915;0,0;BM25;0
28;Q0;DOC-00227;916;0,0;BM25;0
28;Q0;DOC-00229;917;0,0;BM25;0
28;Q0;DOC-00230;918;0,0;BM25;0
28;Q0;DOC-00232;919;0,0;BM25;0
28;Q0;DOC-00233;920;0,0;BM25;0
28;Q0;DOC-00234;921;0,0;BM25;0
28;Q0;DOC-00235;922;0,0;BM25;0
28;Q0;DOC-00237;923;0,0;BM25;0
28;Q0;DOC-00238;924;0,0;BM25;0
28;Q0;DOC-00239;925;0,0;BM25;0
28;Q0;DOC-00240;926;0,0;BM25;0
28;Q0;DOC-00242;927;0,0;BM25;0
28;Q0;DOC-00246;928;0,0;BM25;0
28;Q0;DOC-00247;929;0,0;BM25;0
28;Q0;DOC-00249;930;0,0;BM25;0
28;Q0;DOC-00251;931;0,0;BM25;0
28;Q0;DOC-00253;932;0,0;BM25;0
28;Q0;DOC-00256;933;0,0;BM25;0
28;Q0;DOC-00261;934;0,0;BM25;0
28;Q0;DOC-00262;935;0,0;BM25;0
28;Q0;DOC-00263;936;0,0;BM25;0
28;Q0;DOC-00265;937;0,0;BM25;0
28;Q0;DOC-00266;938;0,0;BM25;0
28;Q0;DOC-00269;939;0,0;BM25;0
28;Q0;DOC-00270;940;0,0;BM25;0
28;Q0;DOC-00271;941;0,0;BM25;0
28;Q0;DOC-00272;942;0,0;BM25;0
28;Q0;DOC-00273;943;0,0;BM25;0
28;Q0;DOC-00275;944;0,0;BM25;0
28;Q0;DOC-00276;945;0,0;BM25;0
28;Q0;DOC-00277;946;0,0;BM25;0
28;Q0;DOC-00278;947;0,0;BM25;0
28;Q0;DOC-00279;948;0,0;BM25;0
28;Q0;DOC-00280;949;0,0;BM25;0
28;Q0;DOC-00281;950;0,0;BM25;0
28;Q0;DOC-00282;951;0,0;BM25;0
28;Q0;DOC-00283;952;0,0;BM25;0
28;Q0;DOC-00284;953;0,0;BM25;0
28;Q0;DOC-00285;954;0,0;BM25;0
28;Q0;DOC-00286;955;0,0;BM25;0
28;Q0;DOC-00287;956;0,0;BM25;0
28;Q0;DOC-00288;957;0,0;BM25;0
28;Q0;DOC-00289;958;0,0;BM25;0
28;Q0;DOC-00290;959;0,0;BM25;0
28;Q0;DOC-00292;960;0,0;BM25;0
28;Q0;DOC-00295;961;0,0;BM25;0
28;Q0;DOC-00296;962;0,0;BM25;0
28;Q0;DOC-00297;963;0,0;BM25;0
28;Q0;DOC-00298;964;0,0;BM25;0
28;Q0;DOC-00299;965;0,0;BM25;0
28;Q0;DOC-00300;966;0,0;BM25;0
28;Q0;DOC-00301;967;0,0;BM25;0
28;Q0;DOC-00302;968;0,0;BM25;0
28;Q0;DOC-00304;969;0,0;BM25;0
28;Q0;DOC-00305;970;0,0;BM25;0
28;Q0;DOC-00306;971;0,0;BM25;0
28;Q0;DOC-00308;972;0,0;BM25;0
28;Q0;DOC-00312;973;0,0;BM25;0
28;Q0;DOC-00313;974;0,0;BM25;0
28;Q0;DOC-00315;975;0,0;BM25;0
28;Q0;DOC-00316;976;0,0;BM25;0
28;Q0;DOC-00322;977;0,0;BM25;0
28;Q0;DOC-00326;978;0,0;BM25;0
28;Q0;DOC-00333;979;0,0;BM25;0
28;Q0;DOC-00337;980;0,0;BM25;0
28;Q0;DOC-00343;981;0,0;BM25;0
28;Q0;DOC-00344;982;0,0;BM25;0
28;Q0;DOC-00349;983;0,0;BM25;0
28;Q0;DOC-00351;984;0,0;BM25;0
28;Q0;DOC-00353;985;0,0;BM25;0
28;Q0;DOC-00355;986;0,0;BM25;0
28;Q0;DOC-00356;987;0,0;BM25;0
28;Q0;DOC-00357;988;0,0;BM25;0
28;Q0;DOC-00358;989;0,0;BM25;0
28;Q0;DOC-00359;990;0,0;BM25;0
28;Q0;DOC-00361;991;0,0;BM25;0
28;Q0;DOC-00365;992;0,0;BM25;0
28;Q0;DOC-00366;993;0,0;BM25;0
28;Q0;DOC-00369;994;0,0;BM25;0
28;Q0;DOC-00370;995;0,0;BM25;0
28;Q0;DOC-00374;996;0,0;BM25;0
28;Q0;DOC-00377;997;0,0;BM25;0
28;Q0;DOC-00382;998;0,0;BM25;0
28;Q0;DOC-00383;999;0,0;BM25;0
28;Q0;DOC-00384;1000;0,0;BM25;0
29;Q0;DOC-00869;1;10,749807;BM25;0
29;Q0;DOC-00512;2;8,602432;BM25;0
29;Q0;DOC-00074;3;8,341377;BM25;0
29;Q0;DOC-00061;4;7,822188;BM25;0
29;Q0;DOC-01419;5;7,790304;BM25;1
29;Q0;DOC-00798;6;7,67658;BM25;0
29;Q0;DOC-00049;7;7,648666;BM25;0
29;Q0;DOC-01416;8;7,548928;BM25;0
29;Q0;DOC-00321;9;7,41562;BM25;0
29;Q0;DOC-00810;10;7,376557;BM25;0
